raw_name,taxon_name,level_1,indicator
Petasites,petasites,Petasites,FALSE
Petasites-type,petasites_type,Petasites,FALSE
Petasites hybridus-type,petasites_hybridus_type,Petasites,FALSE
Peucedanum,peucedanum,Peucedanum-type,FALSE
Peucedanum-type,peucedanum_type,Peucedanum-type,FALSE
Peucedanum ostruthium,peucedanum_ostruthium,Peucedanum-type,FALSE
Peucedanum palustre,peucedanum_palustre,Peucedanum-type,FALSE
Peucedanum palustre-type,peucedanum_palustre_type,Peucedanum-type,FALSE
Phillyrea,phillyrea,Phillyrea,FALSE
Phillyrea angustifolia-type,phillyrea_angustifolia_type,Phillyrea,FALSE
Phleum-type,phleum_type,Poaceae,FALSE
Phlomis,phlomis,Phlomis,FALSE
Physospermum cornubiense,physospermum_cornubiense,Pleurospermum-type,FALSE
Phyteuma,phyteuma,Phyteuma-type,FALSE
Phyteuma-type,phyteuma_type,Phyteuma-type,FALSE
Phyteuma hemisphaericum,phyteuma_hemisphaericum,Phyteuma-type,FALSE
Picea,picea,Picea abies-type,FALSE
Picea abies,picea_abies,Picea abies-type,FALSE
Pilosella officinarum,pilosella_officinarum,Crepis-type,FALSE
Pimpinella,pimpinella,Pimpinella major-type,FALSE
Pimpinella-type,pimpinella_type,Pimpinella major-type,FALSE
Pimpinella anisum,pimpinella_anisum,Pimpinella anisum,FALSE
Pimpinella major,pimpinella_major,Pimpinella major-type,FALSE
Pimpinella major-type,pimpinella_major_type,Pimpinella major-type,FALSE
Pimpinella saxifraga,pimpinella_saxifraga,Pimpinella major-type,FALSE
Pimpinella saxifraga-type,pimpinella_saxifraga_type,Pimpinella major-type,FALSE
Pinaceae,pinaceae,Pinaceae,FALSE
Pinguicula,pinguicula,Pinguicula,FALSE
Pinguicula vulgaris,pinguicula_vulgaris,Pinguicula,FALSE
Pinguicula vulgaris-type,pinguicula_vulgaris_type,Pinguicula,FALSE
Pinus,pinus,Pinus sylvestris-type,FALSE
Pinus-type,pinus_type,Pinus sylvestris-type,FALSE
Pinus (excluding P. cembra),pinus_excluding_p_cembra,Pinus sylvestris-type,FALSE
Pinus cembra,pinus_cembra,Pinus cembra-type,FALSE
Pinus cembra-type,pinus_cembra_type,Pinus cembra-type,FALSE
Pinus halepensis,pinus_halepensis,Pinus halepensis-type,FALSE
Pinus halepensis-type,pinus_halepensis_type,Pinus halepensis-type,FALSE
Pinus mugo,pinus_mugo,Pinus sylvestris-type,FALSE
Pinus peuce,pinus_peuce,Pinus cembra-type,FALSE
Pinus pinaster,pinus_pinaster,Pinus pinaster,FALSE
Pinus pinaster-type,pinus_pinaster_type,Pinus pinaster,FALSE
Pinus sibirica,pinus_sibirica,Pinus cembra-type,FALSE
Pinus subg. Pinus,pinus_subg_pinus,Pinus sylvestris-type,FALSE
Pinus subg. Pinus-type,pinus_subg_pinus_type,Pinus sylvestris-type,FALSE
Pinus subg. Strobus,pinus_subg_strobus,Pinus cembra-type,FALSE
Pinus subg. Strobus-type,pinus_subg_strobus_type,Pinus cembra-type,FALSE
Pinus sylvestris,pinus_sylvestris,Pinus sylvestris-type,FALSE
Pinus sylvestris-type,pinus_sylvestris_type,Pinus sylvestris-type,FALSE
Pinus undiff.,pinus_undiff,Pinus,FALSE
Pistacia,pistacia,Pistacia,FALSE
Pistacia lentiscus,pistacia_lentiscus,Pistacia,FALSE
Pistacia terebinthus,pistacia_terebinthus,Pistacia,FALSE
Pisum sativum,pisum_sativum,Pisum sativum,FALSE
Plantaginaceae,plantaginaceae,Plantaginaceae,FALSE
Plantago,plantago,Plantago,FALSE
Plantago-type,plantago_type,Plantago,FALSE
Plantago albicans,plantago_albicans,Plantago albicans,FALSE
Plantago alpina,plantago_alpina,Plantago maritima-type,FALSE
Plantago alpina-type,plantago_alpina_type,Plantago maritima-type,FALSE
Plantago atrata,plantago_atrata,Plantago atrata-type,FALSE
Plantago atrata-type,plantago_atrata_type,Plantago atrata-type,FALSE
Plantago cf. P. coronopus,plantago_cf_p_coronopus,Plantago,FALSE
Plantago coronopus,plantago_coronopus,Plantago coronopus-type,FALSE
Plantago coronopus-type,plantago_coronopus_type,Plantago coronopus-type,FALSE
Plantago coronopus sensu stricto,plantago_coronopus_sensu_stricto,Plantago coronopus-type,FALSE
Plantago lagopus-type,plantago_lagopus_type,Plantago lanceolata-type,TRUE
Plantago lanceolata,plantago_lanceolata,Plantago lanceolata-type,TRUE
Plantago lanceolata-type,plantago_lanceolata_type,Plantago lanceolata-type,TRUE
Plantago major,plantago_major,Plantago major,FALSE
Plantago major-type,plantago_major_type,Plantago major-type,FALSE
Plantago major/P. media,plantago_major_p_media,Plantago major-type,FALSE
Plantago major/P. media-type,plantago_major_p_media_type,Plantago major-type,FALSE
Plantago maritima,plantago_maritima,Plantago maritima-type,FALSE
Plantago maritima-type,plantago_maritima_type,Plantago maritima-type,FALSE
Plantago maritima/P. alpina,plantago_maritima_p_alpina,Plantago maritima-type,FALSE
Plantago media,plantago_media,Plantago media,FALSE
Plantago media-type,plantago_media_type,Plantago major-type,FALSE
Plantago media/P. montana,plantago_media_p_montana,Plantago,FALSE
Plantago montana,plantago_montana,Plantago,FALSE
Plantago ovata-type,plantago_ovata_type,Plantago maritima-type,FALSE
Plantago pro parte,plantago_pro_parte,Plantago,FALSE
Plantago sp.,plantago_sp,Plantago,FALSE
Plantago subulata-type,plantago_subulata_type,Plantago,FALSE
Plantago tenuiflora,plantago_tenuiflora,Plantago tenuiflora,FALSE
Plantago undiff.,plantago_undiff,Plantago,FALSE
Plantago uniflora,plantago_uniflora,Plantago,FALSE
Platanus,platanus,Platanus,FALSE
Platycarya,platycarya,Platycarya,FALSE
Pleurospermum,pleurospermum,Pleurospermum-type,FALSE
Pleurospermum-type,pleurospermum_type,Pleurospermum-type,FALSE
Pleurospermum austriacum,pleurospermum_austriacum,Pleurospermum-type,FALSE
Pleurospermum austriacum-type,pleurospermum_austriacum_type,Pleurospermum-type,FALSE
Plumbaginaceae,plumbaginaceae,Plumbaginaceae,FALSE
Poa/Festuca-type,poa_festuca_type,Poaceae,FALSE
Poaceae,poaceae,Poaceae,FALSE
Poaceae (<37 µm),poaceae_smaller_than_37_mu_m,Poaceae,FALSE
Poaceae (>40 µm),poaceae_bigger_than_40_mu_m,Poaceae,FALSE
Poaceae (annulus >10 µm),poaceae_annulus_bigger_than_10_mu_m,Poaceae,FALSE
Poaceae (annulus 8-10 µm),poaceae_annulus_8_minus_10_mu_m,Poaceae,FALSE
Poaceae (Cerealia-type),poaceae_cerealia_type,Cerealia-type,TRUE
Poaceae (Cerealia-type) undiff.,poaceae_cerealia_type_undiff,Cerealia-type,TRUE
Poaceae (Cerealia),poaceae_cerealia,Cerealia-type,TRUE
Poaceae (Cerealia) cf. Secale,poaceae_cerealia_cf_secale,Cerealia-type,TRUE
Poaceae (Cerealia) undiff.,poaceae_cerealia_undiff,Cerealia-type,TRUE
"Poaceae (Cerealia, >50 µm)",poaceae_cerealia_bigger_than_50_mu_m,Cerealia-type,TRUE
"Poaceae (Cerealia, 37-40 µm)",poaceae_cerealia_37_minus_40_mu_m,Cerealia-type,TRUE
"Poaceae (Cerealia, 40-50 µm)",poaceae_cerealia_40_minus_50_mu_m,Cerealia-type,TRUE
Poaceae (large),poaceae_large,Cerealia-type,TRUE
Poaceae pro parte,poaceae_pro_parte,Poaceae,FALSE
Poaceae undiff.,poaceae_undiff,Poaceae,FALSE
Poaceae undiff. (<40 µm),poaceae_undiff_smaller_than_40_mu_m,Poaceae,FALSE
Poaceae undiff. (>40 µm),poaceae_undiff_bigger_than_40_mu_m,Poaceae,FALSE
Podocarpus-type,podocarpus_type,Podocarpus,FALSE
Polemoniaceae,polemoniaceae,Polemoniaceae,FALSE
Polemonium,polemonium,Polemonium,FALSE
Polemonium-type,polemonium_type,Polemonium,FALSE
Polemonium boreale,polemonium_boreale,Polemonium,FALSE
Polemonium caeruleum,polemonium_caeruleum,Polemonium,FALSE
Polygala,polygala,Polygala,FALSE
Polygala vulgaris,polygala_vulgaris,Polygala comosa-type,FALSE
Polygala vulgaris-type,polygala_vulgaris_type,Polygala comosa-type,FALSE
Polygalaceae,polygalaceae,Polygala,FALSE
Polygonaceae,polygonaceae,Polygonaceae,FALSE
Polygonaceae cf. Bistorta officinalis,polygonaceae_cf_bistorta_officinalis,Polygonum bistorta-type,FALSE
Polygonaceae undiff.,polygonaceae_undiff,Polygonaceae,FALSE
Polygonatum,polygonatum,Polygonatum-type,FALSE
Polygonatum-type,polygonatum_type,Polygonatum-type,FALSE
Polygonatum verticillatum,polygonatum_verticillatum,Polygonatum verticillatum,FALSE
Polygonoideae pro parte,polygonoideae_pro_parte,Polygonaceae,FALSE
Polygonum,polygonum,Polygonum-type (tricolporate),FALSE
Polygonum-type (tricolporate),polygonum_type_tricolporate,Polygonum-type (tricolporate),FALSE
Polygonum-type sensu lato,polygonum_type_sensu_lato,Polygonum-type (tricolporate),FALSE
Polygonum aviculare,polygonum_aviculare,Polygonum aviculare-type,FALSE
Polygonum aviculare-type,polygonum_aviculare_type,Polygonum aviculare-type,FALSE
Polygonum aviculare/Bistorta officinalis,polygonum_aviculare_bistorta_officinalis,Polygonum aviculare-type,FALSE
Polygonum cf. P. aviculare,polygonum_cf_p_aviculare,Polygonum aviculare-type,FALSE
Polygonum oxyspermum,polygonum_oxyspermum,Polygonum oxyspermum-type,FALSE
Polygonum oxyspermum-type,polygonum_oxyspermum_type,Polygonum oxyspermum-type,FALSE
Polygonum oxyspermum subsp. raii,polygonum_oxyspermum_subsp_raii,Polygonum oxyspermum ssp. raii,FALSE
Polygonum sensu lato undiff.,polygonum_sensu_lato_undiff,Polygonum-type (tricolporate),FALSE
Populus,populus,Populus,FALSE
Populus balsamifera-type,populus_balsamifera_type,Populus balsamifera-type,FALSE
Populus tremula,populus_tremula,Populus tremula-type,FALSE
Populus tremula-type,populus_tremula_type,Populus tremula-type,FALSE
Portulaca,portulaca,Portulaca,FALSE
Potentilla,potentilla,Potentilla-type,FALSE
Potentilla-type,potentilla_type,Potentilla-type,FALSE
Potentilla aurea,potentilla_aurea,Potentilla-type,FALSE
Potentilla erecta,potentilla_erecta,Potentilla-type,FALSE
Potentilla grandiflora,potentilla_grandiflora,Potentilla-type,FALSE
Potentilla recta,potentilla_recta,Potentilla-type,FALSE
Potentilla undiff.,potentilla_undiff,Potentilla-type,FALSE
Poterium,poterium,Sanguisorba minor-type,FALSE
Poterium sanguisorba,poterium_sanguisorba,Sanguisorba minor-type,FALSE
Prenanthes purpurea,prenanthes_purpurea,Crepis-type,FALSE
Primula,primula,Primula,FALSE
Primula-type,primula_type,Primula,FALSE
Primula clusiana-type,primula_clusiana_type,Primula hirsuta-type,FALSE
Primula farinosa,primula_farinosa,Primula farinosa-type,FALSE
Primula farinosa-type,primula_farinosa_type,Primula farinosa-type,FALSE
Primula hirsuta-type,primula_hirsuta_type,Primula hirsuta-type,FALSE
Primula integrifolia-type,primula_integrifolia_type,Primula integrifolia-type,FALSE
Primula veris-type,primula_veris_type,Primula veris-type,FALSE
Primula vulgaris-type,primula_vulgaris_type,Primula veris-type,FALSE
Primulaceae,primulaceae,Primulaceae,FALSE
Primulaceae undiff,primulaceae_undiff,Primulaceae,FALSE
Prunella,prunella,Prunella-type,FALSE
Prunella-type,prunella_type,Prunella-type,FALSE
Prunella vulgaris,prunella_vulgaris,Prunella-type,FALSE
Prunus,prunus,Prunus-type,FALSE
Prunus-type,prunus_type,Prunus-type,FALSE
Prunus avium/P. spinosa,prunus_avium_p_spinosa,Prunus-type,FALSE
Prunus cf. P. padus,prunus_cf_p_padus,Prunus-type,FALSE
Prunus padus,prunus_padus,Prunus padus,FALSE
Prunus spinosa,prunus_spinosa,Prunus-type,FALSE
Prunus/Sorbus,prunus_sorbus,Rosaceae (non-operculate),FALSE
Pseudofumaria lutea-type,pseudofumaria_lutea_type,Corydalis lutea-type,FALSE
Psylliostachys spicata,psylliostachys_spicata,Armeria-type,FALSE
Pterocarya,pterocarya,Pterocarya,FALSE
Pterocarya fraxinifolia,pterocarya_fraxinifolia,Pterocarya,FALSE
Pulmonaria,pulmonaria,Anchusa/Pulmonaria,FALSE
Pulmonaria-type,pulmonaria_type,Anchusa/Pulmonaria,FALSE
Pulmonaria obscura,pulmonaria_obscura,Anchusa/Pulmonaria,FALSE
Pulmonaria obscura-type,pulmonaria_obscura_type,Anchusa/Pulmonaria,FALSE
Pulmonaria officinalis,pulmonaria_officinalis,Anchusa/Pulmonaria,FALSE
Pyrola,pyrola,Pyrola-type,FALSE
Pyrus-type,pyrus_type,Prunus-type,FALSE
Quercus,quercus,Quercus robur-type,FALSE
Quercus (deciduous-type),quercus_deciduous_type,Quercus robur-type,FALSE
Quercus (deciduous),quercus_deciduous,Quercus robur-type,FALSE
Quercus (evergreen-type),quercus_evergreen_type,Quercus ilex-type,FALSE
Quercus (evergreen),quercus_evergreen,Quercus ilex-type,FALSE
Quercus cerris,quercus_cerris,Quercus cerris-type,FALSE
Quercus cerris-type,quercus_cerris_type,Quercus cerris-type,FALSE
Quercus cerris/Q. suber,quercus_cerris_q_suber,Quercus cerris-type,FALSE
Quercus coccifera,quercus_coccifera,Quercus ilex-type,FALSE
Quercus coccifera-type,quercus_coccifera_type,Quercus ilex-type,FALSE
Quercus faginea-type,quercus_faginea_type,Quercus robur-type,FALSE
Quercus frainetto,quercus_frainetto,Quercus robur-type,FALSE
Quercus ilex,quercus_ilex,Quercus ilex-type,FALSE
Quercus ilex-type,quercus_ilex_type,Quercus ilex-type,FALSE
Quercus ilex/Q. coccifera,quercus_ilex_q_coccifera,Quercus ilex-type,FALSE
Quercus infectoria subsp. veneris-type,quercus_infectoria_subsp_veneris_type,Astrantia-type,FALSE
Quercus pubescens-type,quercus_pubescens_type,Quercus robur-type,FALSE
Quercus pyrenaica-type,quercus_pyrenaica_type,Quercus robur-type,FALSE
Quercus robur,quercus_robur,Quercus robur-type,FALSE
Quercus robur-type,quercus_robur_type,Quercus robur-type,FALSE
Quercus suber,quercus_suber,Quercus cerris-type,FALSE
Quercus suber-type,quercus_suber_type,Quercus cerris-type,FALSE
Quercus undiff.,quercus_undiff,Quercus,FALSE
Radiola,radiola,Radiola linoides,FALSE
Radiola linoides,radiola_linoides,Radiola linoides,FALSE
Ranunculaceae,ranunculaceae,Ranunculaceae,FALSE
Ranunculaceae (type 1),ranunculaceae_type_1,Ranunculaceae,FALSE
Ranunculaceae (type 2),ranunculaceae_type_2,Ranunculaceae,FALSE
Ranunculaceae pro parte,ranunculaceae_pro_parte,Ranunculaceae,FALSE
Ranunculaceae undiff.,ranunculaceae_undiff,Ranunculaceae,FALSE
Ranunculus,ranunculus,Ranunculus-type,FALSE
Ranunculus-type,ranunculus_type,Ranunculus-type,FALSE
Ranunculus aconitifolius,ranunculus_aconitifolius,Ranunculus sceleratus-type,FALSE
Ranunculus aconitifolius-type,ranunculus_aconitifolius_type,Ranunculus sceleratus-type,FALSE
Ranunculus acris,ranunculus_acris,Ranunculus acris-type,FALSE
Ranunculus acris-type,ranunculus_acris_type,Ranunculus acris-type,FALSE
Ranunculus acris/R. flammula/R. sceleratus group,ranunculus_acris_r_flammula_r_sceleratus_group,Ranunculus acris-type,FALSE
Ranunculus arvensis,ranunculus_arvensis,Ranunculus arvensis,FALSE
Ranunculus arvensis-type,ranunculus_arvensis_type,Ranunculus arvensis-type,FALSE
Ranunculus asiaticus-type,ranunculus_asiaticus_type,Ranunculus asiaticus,FALSE
Ranunculus flammula,ranunculus_flammula,Ranunculus flammula-type,FALSE
Ranunculus flammula-type,ranunculus_flammula_type,Ranunculus flammula-type,FALSE
Ranunculus glacialis,ranunculus_glacialis,Ranunculus glacialis-type,FALSE
Ranunculus glacialis-type,ranunculus_glacialis_type,Ranunculus glacialis-type,FALSE
Ranunculus lanuginosus,ranunculus_lanuginosus,Ranunculus acris-type,FALSE
Ranunculus lingua,ranunculus_lingua,Ranunculus lingua,FALSE
Ranunculus lingua-type,ranunculus_lingua_type,Ranunculus lingua,FALSE
Ranunculus montanus-type,ranunculus_montanus_type,Ranunculus acris-type,FALSE
Ranunculus repens-type,ranunculus_repens_type,Ranunculus acris-type,FALSE
Ranunculus sceleratus-type,ranunculus_sceleratus_type,Ranunculus sceleratus-type,FALSE
Ranunculus sceleratus/R. repens,ranunculus_sceleratus_r_repens,Ranunculus-type,FALSE
Ranunculus sect. Batrachium-type,ranunculus_sect_batrachium_type,Ranunculus aquatilis-type,FALSE
Ranunculus sp.,ranunculus_sp,Ranunculus-type,FALSE
Ranunculus undiff.,ranunculus_undiff,Ranunculus-type,FALSE
Reseda,reseda,Reseda,FALSE
Reseda-type,reseda_type,Resedaceae,FALSE
Reseda lutea-type,reseda_lutea_type,Reseda,FALSE
Reseda/Sesamoides,reseda_sesamoides,Resedaceae,FALSE
Resedaceae,resedaceae,Resedaceae,FALSE
Rhamnaceae,rhamnaceae,Rhamnaceae,FALSE
Rhamnus,rhamnus,Rhamnus-type,FALSE
Rhamnus-type,rhamnus_type,Rhamnus-type,FALSE
Rhamnus cathartica,rhamnus_cathartica,Rhamnus-type,FALSE
Rhamnus cathartica-type,rhamnus_cathartica_type,Rhamnus-type,FALSE
Rhamnus/Frangula,rhamnus_frangula,Rhamnaceae,FALSE
Rhamnus/Paliurus,rhamnus_paliurus,Rhamnus-type,FALSE
Rhaponticum scariosum,rhaponticum_scariosum,Centaurea nigra-type,FALSE
Rheum,rheum,Rheum,FALSE
Rhinanthus,rhinanthus,Rhinanthus-type,FALSE
Rhinanthus-type,rhinanthus_type,Rhinanthus-type,FALSE
Rhinanthus/Veronica,rhinanthus_veronica,Rhinanthus-type,FALSE
Rhododendron,rhododendron,Rhododendron,FALSE
Rhododendron-type,rhododendron_type,Rhododendron,FALSE
Rhododendron ferrugineum,rhododendron_ferrugineum,Rhododendron,FALSE
Rhododendron subsect. Ledum,rhododendron_subsect_ledum,Ledum palustre,FALSE
Rhododendron tomentosum,rhododendron_tomentosum,Ledum palustre,FALSE
Rhus,rhus,Rhus,FALSE
Rhus coriaria-type,rhus_coriaria_type,Rhus coriaria-type,FALSE
Ribes,ribes,Ribes,FALSE
Ribes alpinum,ribes_alpinum,Ribes alpinum,FALSE
Ribes cf. R. alpinum,ribes_cf_r_alpinum,Ribes,FALSE
Ribes uva-crispa,ribes_uva_minus_crispa,Ribes uva-crispa,FALSE
Roemeria hybrida,roemeria_hybrida,Roemeria-type,FALSE
Rosa,rosa,Rosa,FALSE
Rosa-type,rosa_type,Rosa,FALSE
Rosaceae,rosaceae,Rosaceae,FALSE
Rosaceae-type,rosaceae_type,Rosaceae,FALSE
Rosaceae (herbs) undiff.,rosaceae_herbs_undiff,Rosaceae,FALSE
Rosaceae (trees),rosaceae_trees,Rosaceae (non-operculate),FALSE
Rosaceae (trees) undiff.,rosaceae_trees_undiff,Rosaceae (non-operculate),FALSE
Rosaceae (type A),rosaceae_type_a,Rosaceae,FALSE
Rosaceae (type B),rosaceae_type_b,Rosaceae,FALSE
Rosaceae pro parte,rosaceae_pro_parte,Rosaceae,FALSE
Rosaceae undiff.,rosaceae_undiff,Rosaceae,FALSE
Rosmarinus,rosmarinus,Salvia officinalis-type,FALSE
Rubia,rubia,Rubiaceae,FALSE
Rubiaceae,rubiaceae,Rubiaceae,FALSE
Rubus,rubus,Rubus,FALSE
Rubus-type,rubus_type,Rubus,FALSE
Rubus arcticus,rubus_arcticus,Rubus arcticus,FALSE
Rubus cf. R. idaeus,rubus_cf_r_idaeus,Rubus,FALSE
Rubus cf. R. saxatilis,rubus_cf_r_saxatilis,Rubus,FALSE
Rubus chamaemorus,rubus_chamaemorus,Rubus chamaemorus,FALSE
Rubus fruticosus,rubus_fruticosus,Rubus,FALSE
Rubus fruticosus-type,rubus_fruticosus_type,Rubus,FALSE
Rubus idaeus-type,rubus_idaeus_type,Rubus,FALSE
Rubus saxatilis,rubus_saxatilis,Rubus,FALSE
Rubus sp.,rubus_sp,Rubus,FALSE
Rumex,rumex,Rumex/Oxyria,FALSE
Rumex-type,rumex_type,Rumex/Oxyria,FALSE
Rumex acetosa,rumex_acetosa,Rumex acetosa-type,FALSE
Rumex acetosa-type,rumex_acetosa_type,Rumex acetosa-type,FALSE
Rumex acetosa/Oxyria-type,rumex_acetosa_oxyria_type,Rumex acetosa-type,FALSE
Rumex acetosa/R. acetosella,rumex_acetosa_r_acetosella,Rumex acetosa-type,FALSE
Rumex acetosa/R. acetosella-type,rumex_acetosa_r_acetosella_type,Rumex acetosa-type,FALSE
Rumex acetosella,rumex_acetosella,Rumex acetosella,FALSE
Rumex acetosella-type,rumex_acetosella_type,Rumex acetosella-type,FALSE
Rumex alpinus,rumex_alpinus,Rumex alpinus-type,FALSE
Rumex alpinus-type,rumex_alpinus_type,Rumex alpinus-type,FALSE
Rumex aquaticus,rumex_aquaticus,Rumex aquaticus-type,FALSE
Rumex aquaticus-type,rumex_aquaticus_type,Rumex aquaticus-type,FALSE
Rumex cf. R. alpinus,rumex_cf_r_alpinus,Rumex acetosa-type,FALSE
Rumex cf. R. hydrolapathum,rumex_cf_r_hydrolapathum,Rumex aquaticus-type,FALSE
Rumex cf. R. longifolius,rumex_cf_r_longifolius,Rumex aquaticus-type,FALSE
Rumex cf. R. obtusifolius,rumex_cf_r_obtusifolius,Rumex crispus-type,FALSE
Rumex conglomeratus-type,rumex_conglomeratus_type,Rumex crispus-type,FALSE
Rumex crispus,rumex_crispus,Rumex crispus-type,FALSE
Rumex crispus-type,rumex_crispus_type,Rumex crispus-type,FALSE
Rumex hydrolapathum,rumex_hydrolapathum,Rumex aquaticus-type,FALSE
Rumex longifolius,rumex_longifolius,Rumex aquaticus-type,FALSE
Rumex longifolius-type,rumex_longifolius_type,Rumex aquaticus-type,FALSE
Rumex maritimus-type,rumex_maritimus_type,Rumex crispus-type,FALSE
Rumex obtusifolius,rumex_obtusifolius,Rumex crispus-type,FALSE
Rumex obtusifolius-type,rumex_obtusifolius_type,Rumex crispus-type,FALSE
Rumex sanguineus-type,rumex_sanguineus_type,Rumex crispus-type,FALSE
Rumex scutatus-type,rumex_scutatus_type,Rumex alpestris,FALSE
Rumex subg. Acetosa,rumex_subg_acetosa,Rumex acetosa-type,FALSE
Rumex subg. Rumex,rumex_subg_rumex,Rumex crispus-type,FALSE
Rumex undiff.,rumex_undiff,Rumex/Oxyria,FALSE
Rumex/Oxyria,rumex_oxyria,Rumex/Oxyria,FALSE
Rumex/Oxyria-type,rumex_oxyria_type,Rumex/Oxyria,FALSE
Rumex/Oxyria digyna,rumex_oxyria_digyna,Rumex/Oxyria,FALSE
Ruta graveolens,ruta_graveolens,Ruta graveolens,FALSE
Rutaceae,rutaceae,Rutaceae,FALSE
Sagina,sagina,Sagina,FALSE
Sagina-type,sagina_type,Sagina,FALSE
Sagina nodosa group,sagina_nodosa_group,Sagina,FALSE
Sagina procumbens-type,sagina_procumbens_type,Sagina,FALSE
Sagina saginoides,sagina_saginoides,Sagina,FALSE
Salicornia-type,salicornia_type,Chenopodiaceae/Amaranthaceae,FALSE
Salicornia europaea,salicornia_europaea,Chenopodiaceae/Amaranthaceae,FALSE
Salix,salix,Salix,FALSE
Salix glauca-type,salix_glauca_type,Salix,FALSE
Salix helvetica-type,salix_helvetica_type,Salix,FALSE
Salix herbacea,salix_herbacea,Salix,FALSE
Salix herbacea-type,salix_herbacea_type,Salix,FALSE
Salix pentandra-type,salix_pentandra_type,Salix,FALSE
Salix polaris-type,salix_polaris_type,Salix,FALSE
Salix reticulata,salix_reticulata,Salix,FALSE
Salix retusa-type,salix_retusa_type,Salix,FALSE
Salix undiff.,salix_undiff,Salix,FALSE
Salsola,salsola,Chenopodiaceae/Amaranthaceae,FALSE
Salsola kali,salsola_kali,Salsola kali,FALSE
Salvia,salvia,Salvia-type,FALSE
Salvia-type,salvia_type,Salvia-type,FALSE
Sambucus,sambucus,Sambucus,FALSE
Sambucus-type,sambucus_type,Sambucus,FALSE
Sambucus cf. S. ebulus,sambucus_cf_s_ebulus,Sambucus,FALSE
Sambucus cf. S. nigra,sambucus_cf_s_nigra,Sambucus nigra/S. racemosa,FALSE
Sambucus cf. S. racemosa,sambucus_cf_s_racemosa,Sambucus nigra/S. racemosa,FALSE
Sambucus ebulus,sambucus_ebulus,Sambucus ebulus,FALSE
Sambucus ebulus-type,sambucus_ebulus_type,Sambucus ebulus,FALSE
Sambucus nigra,sambucus_nigra,Sambucus nigra,FALSE
Sambucus nigra-type,sambucus_nigra_type,Sambucus nigra/S. racemosa,FALSE
Sambucus nigra/S. racemosa,sambucus_nigra_s_racemosa,Sambucus nigra/S. racemosa,FALSE
Sambucus racemosa,sambucus_racemosa,Sambucus racemosa,FALSE
Sambucus racemosa-type,sambucus_racemosa_type,Sambucus nigra/S. racemosa,FALSE
Sambucus undiff.,sambucus_undiff,Sambucus,FALSE
Sanguisorba,sanguisorba,Sanguisorba officinalis,FALSE
Sanguisorba-type,sanguisorba_type,Sanguisorba-type,FALSE
Sanguisorba minor-type,sanguisorba_minor_type,Sanguisorba minor-type,FALSE
Sanguisorba officinalis,sanguisorba_officinalis,Sanguisorba officinalis,FALSE
Sanguisorba officinalis-type,sanguisorba_officinalis_type,Sanguisorba officinalis,FALSE
Sanicula-type,sanicula_type,Astrantia-type,FALSE
Sanicula europaea,sanicula_europaea,Sanicula europaea,FALSE
Santalaceae,santalaceae,Santalaceae,FALSE
Sarcopoterium-type,sarcopoterium_type,Sanguisorba minor-type,FALSE
Saussurea,saussurea,Saussurea-type,FALSE
Saussurea-type,saussurea_type,Saussurea-type,FALSE
Saussurea nuda,saussurea_nuda,Saussurea alpina,FALSE
Saxifraga,saxifraga,Saxifraga,FALSE
Saxifraga-type,saxifraga_type,Saxifraga,FALSE
Saxifraga aizoides,saxifraga_aizoides,Saxifraga oppositifolia-type,FALSE
Saxifraga aizoides-type,saxifraga_aizoides_type,Saxifraga oppositifolia-type,FALSE
Saxifraga cernua-type,saxifraga_cernua_type,Saxifraga granulata-type,FALSE
Saxifraga cernua/S. rivularis,saxifraga_cernua_s_rivularis,Saxifraga granulata-type,FALSE
Saxifraga cespitosa-type,saxifraga_cespitosa_type,Saxifraga granulata-type,FALSE
Saxifraga cf. S. aizoides,saxifraga_cf_s_aizoides,Saxifraga,FALSE
Saxifraga cf. S. cespitosa,saxifraga_cf_s_cespitosa,Saxifraga,FALSE
Saxifraga cf. S. hirculus,saxifraga_cf_s_hirculus,Saxifraga,FALSE
Saxifraga cf. S. nivalis,saxifraga_cf_s_nivalis,Saxifraga,FALSE
Saxifraga cf. S. oppositifolia,saxifraga_cf_s_oppositifolia,Saxifraga,FALSE
Saxifraga granulata,saxifraga_granulata,Saxifraga granulata-type,FALSE
Saxifraga granulata-type,saxifraga_granulata_type,Saxifraga granulata-type,FALSE
Saxifraga hirculus,saxifraga_hirculus,Saxifraga granulata-type,FALSE
Saxifraga hirculus-type,saxifraga_hirculus_type,Saxifraga granulata-type,FALSE
Saxifraga hirsuta,saxifraga_hirsuta,Saxifraga hirsuta-type,FALSE
Saxifraga hirsuta-type,saxifraga_hirsuta_type,Saxifraga hirsuta-type,FALSE
Saxifraga hypnoides,saxifraga_hypnoides,Saxifraga granulata-type,FALSE
Saxifraga hypnoides-type,saxifraga_hypnoides_type,Saxifraga granulata-type,FALSE
Saxifraga oppositifolia,saxifraga_oppositifolia,Saxifraga oppositifolia-type,FALSE
Saxifraga oppositifolia-type,saxifraga_oppositifolia_type,Saxifraga oppositifolia-type,FALSE
Saxifraga paniculata-type,saxifraga_paniculata_type,Saxifraga oppositifolia-type,FALSE
Saxifraga tridactylites,saxifraga_tridactylites,Saxifraga granulata-type,FALSE
